web-scraper-order,web-scraper-start-url,type_habits,prix,adresse,img_link-src
"1739371651-1249","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Blouson enfant","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538747_uploaded_image1_1643124842.jpg"
"1739371651-1250","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3536216_uploaded_image1_1642943146.jpg"
"1739371651-1251","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534704_uploaded_image1_1642807674.jpg"
"1739371651-1252","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe enfant","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534701_uploaded_image1_1642807591.jpg"
"1739371651-1253","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534698_uploaded_image1_1642807515.jpg"
"1739371651-1254","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527123_uploaded_image1_1642357733.jpg"
"1739371651-1255","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Pantalon enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527122_uploaded_image1_1642357621.jpg"
"1739371651-1256","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527120_uploaded_image1_1642357377.jpg"
"1739371651-1257","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Boxer fille","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3516974_uploaded_image1_1641760222.jpg"
"1739371651-1258","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Caleçons boxers enfants","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3516897_uploaded_image1_1641755817.jpg"
"1739371651-1259","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Tenue fillette","8 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3516300_uploaded_image1_1641719011.jpg"
"1739371651-1260","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble garçon","13 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513877_uploaded_image1_1641564259.jpg"
"1739371651-1261","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement bébé","5 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3512035_uploaded_image1_1641478303.jpg"
"1739371651-1262","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Pull friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3502826_uploaded_image1_1640879287.jpg"
"1739371651-1263","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3502825_uploaded_image1_1640879211.jpg"
"1739371651-1264","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe princesse","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495993_uploaded_image1_1640295236.jpg"
"1739371651-1265","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Jeans enfants","6 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495990_uploaded_image1_1640295017.jpg"
"1739371651-1266","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Collant enfant","2 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3492922_uploaded_image1_1640098024.jpg"
"1739371651-1267","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements enfant","1 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3491313_uploaded_image1_1639999946.jpg"
"1739371651-1268","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements garçon 0-24 mois","2 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3491173_uploaded_image1_1639994016.jpg"
"1739371651-1269","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement friperie bébé","20 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3491052_uploaded_image1_1639984599.jpg"
"1739371651-1270","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensembles enfant","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490179_uploaded_image2_1639899300.jpeg"
"1739371651-1271","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Collants enfant - 0 à 24 mois","2 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3488219_uploaded_image1_1639747204.jpg"
"1739371651-1272","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble  enfant","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3487929_uploaded_image1_1639736157.jpg"
"1739371651-1273","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement enfant","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3483054_uploaded_image1_1639471866.jpg"
"1739371651-1274","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe fille","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480133_uploaded_image1_1639253211.jpg"
"1739371651-1275","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3475710_uploaded_image1_1639000859.jpg"
"1739371651-1276","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements enfants","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3472103_uploaded_image1_1638829619.jpg"
"1739371651-1277","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble enfants","25 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3470013_uploaded_image1_1638728238.jpg"
"1739371651-1278","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Pull capuche enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3468416_uploaded_image1_1638627351.jpg"
"1739371651-1279","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3468413_uploaded_image1_1638627289.jpg"
"1739371651-1280","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Pull capuche enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3468409_uploaded_image1_1638627241.jpg"
"1739371651-1281","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe fille","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3467169_uploaded_image1_1638560609.jpg"
"1739371651-1282","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe de cérémonie","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3462842_uploaded_image1_1638387220.jpg"
"1739371651-1283","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Slip  enfant","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3462374_uploaded_image3_1638371268.jpeg"
"1739371651-1284","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Pantalon enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460818_uploaded_image1_1638313368.jpg"
"1739371651-1285","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460815_uploaded_image1_1638313292.jpg"
"1739371651-1286","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460197_uploaded_image1_1638285384.jpg"
"1739371651-1287","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements enfants","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1739371651-1288","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3447441_uploaded_image2_1637437933.jpeg"
"1739371651-1289","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Culotte friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3447436_uploaded_image1_1637437824.jpg"
"1739371651-1290","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Bonnet bébé","1 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3446293_uploaded_image1_1637361506.jpg"
"1739371651-1291","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3438481_uploaded_image1_1636971503.jpg"
"1739371651-1292","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Combinaison surf pour enfant","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3420805_uploaded_image1_1636035011.jpg"
"1739371651-1293","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble enfant","13 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3416581_uploaded_image1_1635864100.jpg"
"1739371651-1294","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Bonnets écharpes pour enfants","10 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3415286_uploaded_image1_1635821970.jpg"
"1739371651-1295","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Bonnets écharpes enfants","8 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3415284_uploaded_image1_1635821557.jpg"
"1739371651-1296","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Blouson Poir Pour Enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3414761_uploaded_image1_1635795193.jpg"
"1739371651-1297","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Caleçons coton enfant -  12 pièces","6 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3412103_uploaded_image1_1635684897.jpg"
"1739371655-1298","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Vêtements bébé","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768713_uploaded_image1_1656778816.jpg"
"1739371655-1299","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3761395_uploaded_image3_1656377774.jpeg"
"1739371655-1300","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3761389_uploaded_image2_1656377165.jpeg"
"1739371655-1301","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Vêtements enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3718353_uploaded_image1_1653956742.jpg"
"1739371655-1302","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robes enfants","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg"
"1739371655-1303","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Sous vêtements bébé","1 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3715721_uploaded_image1_1653759789.jpg"
"1739371655-1304","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfants","3 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3715720_uploaded_image1_1653759706.jpg"
"1739371655-1305","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Chemise Elhadji enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3754830_uploaded_image2_1655979401.jpeg"
"1739371655-1306","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3752169_uploaded_image1_1655824879.jpg"
"1739371655-1307","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3752164_uploaded_image1_1655824806.jpg"
"1739371655-1308","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe broderie enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3752161_uploaded_image1_1655824706.jpg"
"1739371655-1309","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou tabaski fil a fil Getzner","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3748327_uploaded_image1_1655569010.jpg"
"1739371655-1310","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou enfants  0 à 5ans","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3748323_uploaded_image1_1655568941.jpg"
"1739371655-1311","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Grenouillère","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3696815_uploaded_image1_1652610668.jpg"
"1739371655-1312","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Habits bébé","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3696811_uploaded_image1_1652610569.jpg"
"1739371655-1313","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble jupe + taille basse","13 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3737365_uploaded_image1_1654951147.jpg"
"1739371655-1314","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble femme","13 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3737301_uploaded_image1_1654947992.jpg"
"1739371655-1315","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou Magnum Gold enfant","15 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3737294_uploaded_image1_1654947755.jpg"
"1739371655-1316","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg"
"1739371655-1317","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Vêtement enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3729543_uploaded_image1_1654534141.jpg"
"1739371655-1318","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Vêtements bébé","6 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3729345_uploaded_image3_1654526905.jpeg"
"1739371655-1319","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Pantalon enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3673213_uploaded_image1_1651156015.jpg"
"1739371655-1320","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Pantalon enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3673212_uploaded_image1_1651155978.jpg"
"1739371655-1321","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Pantalon enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3673203_uploaded_image1_1651155807.jpg"
"1739371655-1322","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Pantalon enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3673206_uploaded_image1_1651155861.jpg"
"1739371655-1323","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Pantalon enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3673211_uploaded_image1_1651155934.jpg"
"1739371655-1324","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Caleçon enfant","2 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3712737_uploaded_image3_1653571946.jpeg"
"1739371655-1325","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Vêtements enfants","15 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672756_uploaded_image1_1651141428.jpg"
"1739371655-1326","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robes de fête","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672032_uploaded_image1_1651083312.jpg"
"1739371655-1327","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Pulls enfants","6 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671743_uploaded_image1_1651068678.jpg"
"1739371655-1328","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfants","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3707988_uploaded_image1_1653309121.jpg"
"1739371655-1329","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robes enfants","12 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3704629_uploaded_image1_1653065510.jpg"
"1739371655-1330","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robes enfants","12 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3704614_uploaded_image1_1653065088.jpg"
"1739371655-1331","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfants","7 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3662746_uploaded_image1_1650485578.jpg"
"1739371655-1332","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","4 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3688104_uploaded_image1_1652108689.jpg"
"1739371655-1333","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble bébé coton","4 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3686501_uploaded_image1_1652014242.jpg"
"1739371655-1334","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe princesse fille","5 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3686470_uploaded_image1_1652012110.jpg"
"1739371655-1335","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Sous-vêtements garçon coton - 2 pièces","2 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3633973_uploaded_image1_1648897973.jpg"
"1739371655-1336","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Sous-vêtement fille - 2 pièces","2 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3633963_uploaded_image1_1648897720.jpg"
"1739371655-1337","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant princesse","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3664445_uploaded_image2_1650586926.jpeg"
"1739371655-1338","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfant","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3663950_uploaded_image3_1650558634.jpeg"
"1739371655-1339","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Grenouillère bébé","40 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3663943_uploaded_image1_1650558284.jpg"
"1739371655-1340","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Djellaba enfant","15 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3663604_uploaded_image1_1650545798.jpg"
"1739371655-1341","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3663325_uploaded_image1_1650536012.jpg"
"1739371655-1342","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3661262_uploaded_image1_1650410534.jpg"
"1739371655-1343","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble Short enfant","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3661238_uploaded_image1_1650409347.jpg"
"1739371655-1344","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3661021_uploaded_image1_1650399677.jpg"
"1739371655-1345","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robes enfant","5 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3659985_uploaded_image2_1650360548.jpeg"
"1739371655-1346","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Bas collant bébé","1 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3659847_uploaded_image1_1650350885.jpg"
"1739371655-1347","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfant","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3622517_uploaded_image1_1648156996.jpg"
"1739371655-1348","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Habits enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3622516_uploaded_image1_1648156919.jpg"
"1739371655-1349","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfant","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3622512_uploaded_image1_1648156796.jpg"
"1739371655-1350","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Jeans enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3622513_uploaded_image1_1648156860.jpg"
"1739371655-1351","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe fille","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3659452_uploaded_image1_1650315963.jpg"
"1739371655-1352","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3658083_uploaded_image1_1650227180.jpg"
"1739371655-1353","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3654419_uploaded_image1_1649975338.jpg"
"1739371655-1354","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble 3 pièces enfant","15 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3654415_uploaded_image1_1649975242.jpg"
"1739371655-1355","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3654413_uploaded_image1_1649975177.jpg"
"1739371655-1356","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe de prière + hijab intégré","3 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3654182_uploaded_image1_1649961822.jpg"
"1739371655-1357","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant - 0 à 3ans","12 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3651240_uploaded_image1_1649808230.jpg"
"1739371655-1358","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou fille","12 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3651237_uploaded_image1_1649808047.jpg"
"1739371655-1359","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubous enfants en bazin","10 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3649632_uploaded_image1_1649723814.jpg"
"1739371655-1360","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3648076_uploaded_image1_1649645654.jpg"
"1739371655-1361","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Maillots enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3646687_uploaded_image1_1649538934.jpg"
"1739371655-1362","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou fille","15 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3646258_uploaded_image1_1649515617.jpg"
"1739371655-1363","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfant","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607921_uploaded_image1_1647265445.jpg"
"1739371655-1364","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfant","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607932_uploaded_image1_1647265679.jpg"
"1739371655-1365","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou fille","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3643965_uploaded_image1_1649372776.jpg"
"1739371655-1366","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou enfant 3 pièces","15 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3643960_uploaded_image1_1649372669.jpg"
"1739371655-1367","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Maillots enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3643824_uploaded_image1_1649366012.jpg"
"1739371655-1368","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Slips fille","5 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3643614_uploaded_image1_1649354564.jpg"
"1739371655-1369","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Vêtement friperie enfant","Prix sur demande","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3638582_uploaded_image2_1649141754.jpeg"
"1739371655-1370","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Boubou enfant - 3 pièces","10 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3638243_uploaded_image1_1649111803.jpg"
"1739371655-1371","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Combinaison enfant","4 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3638113_uploaded_image1_1649106100.jpg"
"1739371655-1372","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3638107_uploaded_image1_1649106005.jpg"
"1739371655-1373","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3638104_uploaded_image1_1649105955.jpg"
"1739371655-1374","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3637687_uploaded_image3_1649089537.jpeg"
"1739371655-1375","https://sn.coinafrique.com/categorie/vetements-enfants?page=5","Robe enfant","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3637675_uploaded_image3_1649089080.jpeg"
